PLAYER_ID	GP	GS	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS
203077	433	356	10858.0	1458	3072	0.474609	28	100	0.28	794	1111	0.714671	698	1690	2388	511	294	301	391	937	3738
77255	26		212.0	32	96	0.333333	0	0	0.0	18	25	0.72	12	28	40	19	10	2	30	43	82
77256	53		504.0	46	203	0.2266				32	56	0.571428			51	65				61	124
77257	4		12.0	0	4	0.0				1	1	1.0			2	0				1	1
77258	2		6.0	1	2	0.5	0	0	0.0	1	2	0.5	1	3	4	0	0	0	0	1	3
203930	157	25	3081.0	545	1319	0.413191	194	579	0.33506	332	385	0.862337	40	389	429	236	73	13	206	191	1616
77259	571		10439.0	1383	3251	0.425407				704	1229	0.572823	193	385	3870	571	51	23		1280	3470
77260	105	22	1336.0	217	562	0.38612	25	86	0.290697	115	158	0.727848	58	104	162	98	41	14	98	205	574
77261	13	0	65.0	9	22	0.40909	1	2	0.5	2	2	1.0	4	3	7	6	5	0	4	5	21
77262	41		353.0	52	141	0.368794	0	0	0.0	14	18	0.777777	7	26	33	45	11	6	30	33	118
77263	534	326	12836.0	2709	5875	0.461106	56	209	0.267942	996	1259	0.791104	760	1502	2262	1171	452	196	1151	1612	6470
77264	874	795	29417.0	7830	15109	0.518234	23	134		3972	5444	0.72961	1704	3356	5060	2863	866	230	2791	2885	19655
12	103	66	2058.0	271	640	0.423437	46	120	0.383333	105	166	0.63253	108	203	311	116	74	34	119	183	693
77266	12		103.0	7	22	0.318181				5	10	0.5			25	3				5	19
701	13	0	79.0	10	28	0.357142	1	3	0.333333	6	8	0.75	5	11	16	7	6	0	5	11	27
77268	411		13408.0	1517	3971	0.382019				1185	1847	0.64158			1606	1958				1044	4219
1628994	1	0	6.0	0	0	0.0	0	0	0.0	0	0	0.0	0	1	1	0	0	0	0	0	0
1562	126	31	1828.0	235	467	0.503211	0	0	0.0	96	129	0.744186	129	264	393	84	50	27	92	238	566
77270	607		11187.0	1700	4067	0.417998				977	1249	0.782225			1500	1412				1218	4377
728	64	1	890.0	112	261	0.429118	5	34	0.147058	56	81	0.691358	45	67	112	90	24	13	61	78	285
1629663	8	0	50.0	7	17	0.411764	3	8	0.375	0	3	0.0	1	7	8	5	2	0	2	9	17
77272	38		973.0	99	249	0.39759				28	35	0.8			106	144				90	226
77273	438	128	11345.0	1512	2940	0.514285	0	3	0.0	874	1251	0.698641	850	1857	2707	691	365	147	653	1005	3898
1101	72	2	309.0	44	112	0.392857	0	2	0.0	47	71	0.661971	30	44	74	21	5	7	28	62	135
351	438	63	7406.0	1071	2240	0.478125	4	17	0.235294	673	952	0.706932	597	863	1460	387	173	210	527	906	2819
77276	58			97	410	0.236585				101	160	0.63125				32				102	295
77277	118			394	1116	0.353046				337	554	0.608303				177				475	1125
200814	109	15	1340.0	186	411	0.452554	23	71	0.323943	116	142	0.816901	42	105	147	53	68	1	71	102	511
1905	797	546	23919.0	3146	6637	0.474009	367	1185	0.309704	2772	3675	0.754285	1400	2952	4352	2169	1097	1461	1518	1605	9431
203945	5	0	14.0	1	4	0.25	0	0	0.0	2	2	1.0	1	0	1	1	0	0	0	1	4
77278	118		396.0	265	868	0.305299				377	525	0.718095			44	249				329	907
77279	5		13.0	3	6	0.5				2	4	0.5			1	0				2	8
77280	6	0	31.0	3	6	0.5	0	1	0.0	3	4	0.75	4	5	9	1	2	3	0	4	9
1123	680	225	10080.0	716	1634	0.438188	1	6	0.166666	284	584	0.486301	903	1704	2607	345	171	414	543	1589	1717
954	507	455	16932.0	2779	6337	0.438535	694	1838	0.377584	913	1171	0.779675	513	1470	1983	1295	811	221	621	893	7165
1628467	192	65	3928.0	481	1029	0.467444	198	557	0.355475	159	197	0.807106	238	587	825	171	77	178	121	366	1319
170	965	204	14713.0	1902	4201	0.452749	13	48	0.270833	849	1069	0.7942	1268	2723	3991	622	261	285	777	1988	4666
101132	409	65	8185.0	1268	2912	0.435439	387	1154	0.335355	638	836	0.763157	388	1082	1470	321	159	73	409	886	3561
77283	113			282	1008	0.279761				238	327	0.727828				177				301	802
77284	11			7	31	0.225806				1	3	0.333333				7				3	15
77285	113			316	872	0.362385				292	406	0.719211			183	173				254	924
77290	671	113	18412.0	4064	8026	0.506354	34	124		2399	2892	0.829529	1158	1879	3037	1435	627	91	1256	1204	10561
77287	2		29.0	3	7	0.428571				1	1	1.0			1	8				6	7
2688	1	0	3.0	0	1	0.0	0	0	0.0	0	0	0.0	0	0	0	1	0	0	0	0	0
202688	437	346	12917.0	2219	5393	0.411459	685	1945	0.352185	1042	1292	0.806501	235	1121	1356	1731	380	74	1064	864	6165
1510	729	423	18180.0	2019	4897	0.412293	16	119	0.134453	1288	1632	0.789215	282	1503	1785	4481	1229	87	1367	1856	5342
1861	276	77	4513.0	671	1539	0.435997	25	95	0.263157	332	455	0.72967	114	237	351	780	123	30	357	403	1699
77288	101		1145.0	211	487	0.433264				50	100	0.5			283	83				151	472
77289	283	0	7331.0	1602	3087	0.51895	0	2		436	589	0.740237	556	888	1444	335	242	185	444	896	3640
969	371	58	4568.0	522	1192	0.437919	15	58	0.25862	217	312	0.695512	441	719	1160	224	136	220	244	805	1276
77291	131			317	1047	0.302769				239	375	0.637333				206				497	873
77292	5		47.0	3	10	0.3				7	11	0.636363			17	6				9	13
77293	8		40.0	4	14	0.285714				1	3	0.333333			9	0				10	9
1628995	125	61	3089.0	460	1241	0.370668	180	532	0.338345	218	312	0.698717	80	407	487	133	63	43	146	250	1318
77294	111	0	702.0	58	150	0.386666	3	16	0.1875	43	70	0.614285	16	40	56	108	19	4	56	95	162
77295	814		19241.0	3947	8853	0.445837				2054	2853	0.719943	140	282	4555	1112	89	16		1937	9948
77296	64			244	861	0.283391				146	250	0.584				124				246	634
77297	742		20213.0	2972	7652	0.388395				1606	1936	0.829545	10	33	1804	2941	32	3		2046	7550
402	784	379	16409.0	1444	3073	0.469899	19	84	0.22619	613	1027	0.596884	1064	2792	3856	785	542	791	624	2474	3520
1629723	5	0	30.0	2	4	0.5	0	2	0.0	0	0	0.0	0	2	2	2	0	0	0	1	4
77299	56		631.0	106	241	0.439834				35	42	0.833333			61	43				59	247
77300	118	3	1187.0	137	278	0.492805	3	11	0.272727	155	191	0.811518	111	203	314	84	37	8	75	150	432
1627788	112	18	1798.0	264	650	0.406153	142	397	0.357682	71	94	0.755319	29	196	225	101	56	15	62	148	741
77301	89	0	595.0	65	176	0.369318	10	38	0.263157	31	52	0.596153	35	60	95	30	19	4	34	82	171
1628436	98	29	1584.0	221	568	0.389084	123	366	0.336065	65	83	0.783132	59	214	273	109	43	83	49	112	630
101117	34	0	168.0	13	46	0.282608	3	12	0.25	10	16	0.625	6	10	16	13	6	0	7	11	39
2594	1217	422	30945.0	4067	9194	0.442353	2422	5645	0.429052	1288	1469	0.876786	340	3266	3606	2099	797	400	1279	2496	11844
77302	76		506.0	41	103	0.398058				28	36	0.777777	40	104	144	53	9	10		75	110
77303	21			46	110	0.418181				43	70	0.614285				14				48	135
77304	53			59	188	0.313829				47	101	0.465346				17				58	165
201585	686	228	11272.0	1750	3277	0.534025	0	4	0.0	413	710	0.58169	1198	2254	3452	359	291	506	479	1398	3913
77305	189		1911.0	167	399	0.418546				73	98	0.744897	121	225	346	99	68	16		281	407
77306	8		45.0	7	22	0.318181	0	0	0.0	2	2	1.0	6	6	12	3	0	5	5	8	16
77307	52		507.0	63	186	0.338709				60	84	0.714285			100	41				67	186
77308	328	4	4184.0	483	1008	0.479166	0	3		291	395	0.736708	337	579	916	343	140	62	264	585	1257
77309	13			5	35	0.142857				11	24	0.458333				7				24	21
77310	10			4	18	0.222222				5	11	0.454545				4				14	13
203139	45	0	283.0	41	61	0.672131	0	0	0.0	15	45	0.333333	33	29	62	10	5	10	20	39	97
77311	515		10661.0	1696	4188	0.404966				736	975	0.754871			3177	429				1539	4128
77312	25	0	100.0	11	47	0.234042	1	4	0.25	7	10	0.7	2	10	12	9	2	1	10	20	30
77313	184		3139.0	450	1158	0.388601				293	389	0.753213			603	518				445	1193
77314	78		552.0	80	182	0.43956				33	47	0.702127	26	36	62	47	20	1		97	193
2420	419	373	10548.0	1724	3493	0.493558	2	14	0.142857	760	1041	0.730067	772	1489	2261	346	162	286	497	1251	4210
1474	420	134	9098.0	1294	2830	0.457243	5	36	0.138888	832	1046	0.795411	643	1408	2051	513	264	62	522	1048	3425
77316	568		7897.0	1254	3005	0.417304				606	790	0.767088	315	519	2146	338	38	28	2	915	3114
77317	62			259	794	0.326196				192	236	0.813559				201				250	710
77318	15	2	119.0	10	37	0.27027	0	0	0.0	8	12	0.666666	7	16	23	8	1	1	15	18	28
77319	228		2150.0	614	1853	0.331354				414	585	0.707692			521	490				738	1642
77320	135		1527.0	173	405	0.42716	0	1		105	126	0.833333	27	114	141	305	83	3	122	180	451
77322	52			99	309	0.320388				55	93	0.591397				38				133	253
389	846	259	22212.0	3633	8127	0.447028	731	2184	0.334706	1813	2487	0.72899	1016	2539	3555	3119	817	290	1544	1465	9810
77323	555	0	12104.0	2022	4251	0.475652	0	0		558	818	0.682151	1393	2638	4031	784	252	616	391	1927	4602
77324	510	32	9905.0	2003	3832	0.522703	0	4		1196	1698	0.704358	963	1767	2730	377	164	176	682	1117	5202
77325	147		1589.0	247	579	0.426597				112	145	0.772413	107	206	313	108	31	7	24	174	606
1629066	94	50	1691.0	255	556	0.458633	81	232	0.349137	84	112	0.75	71	247	318	81	54	27	109	200	675
201633	40	5	442.0	51	131	0.389312	15	38	0.394736	40	50	0.8	33	48	81	20	14	19	16	78	157
2825	5	0	12.0	0	1	0.0	0	0	0.0	0	0	0.0	0	1	1	0	0	0	2	1	0
1628398	186	111	5684.0	1150	2557	0.449745	347	1036	0.334942	410	559	0.733452	182	847	1029	359	101	76	334	401	3057
203136	37	0	164.0	13	25	0.52	0	0	0.0	9	15	0.6	17	21	38	8	5	5	15	30	35
1627851	69	5	1018.0	158	371	0.425876	54	168	0.321428	55	68	0.808823	47	79	126	69	29	11	51	79	425
77327	144		2400.0	381	904	0.42146				178	230	0.773913			474	269				268	940
1711	563	438	14548.0	2227	4781	0.465802	478	1315	0.363498	758	1066	0.711069	994	2429	3423	606	276	919	511	1863	5690
77328	312	28	6194.0	870	1882	0.462274	0	2		636	994	0.639839	504	1089	1593	456	94	131	534	860	2376
1601	98	7	1563.0	187	497	0.376257	54	170	0.317647	58	69	0.840579	22	104	126	152	62	11	94	147	486
77340	736		24487.0	4102	9521	0.430837				3303	4308	0.766713			6936	1556				2553	11507
203897	345	258	10563.0	2160	4852	0.445177	616	1647	0.374013	1071	1298	0.825115	158	1085	1243	1234	321	90	855	762	6007
1627746	148	43	2595.0	429	872	0.491972	30	85	0.352941	181	242	0.747933	223	438	661	152	53	99	151	314	1069
77326	1002	40	31873.0	4276	9693	0.441143	3	16		1748	2369	0.737864	1647	5226	9687	3754	999	1160	978	3473	10303
363	868	692	25750.0	4036	8405	0.48019	92	353	0.260623	2957	3604	0.820477	1621	4185	5806	2224	917	675	1932	2768	11121
201802	1	0	22.0	3	6	0.5	1	2	0.5	0	0	0.0	1	3	4	2	0	0	1	0	7
100263	1068	931	33956.0	5574	11198	0.497767	202	619	0.326332	2440	2916	0.836762	2819	7581	10400	2184	710	965	1594	3633	13790
77329	1			0	1	0.0				0	0	0.0				0				1	0
77330	71		1165.0	228	561	0.406417				46	68	0.67647	30	62	92	177	59	3		73	502
203117	100	0	1273.0	123	323	0.380804	50	127	0.3937	49	70	0.7	16	79	95	75	24	1	53	106	345
203087	474	125	10028.0	1848	4156	0.444658	485	1435	0.337979	776	909	0.853685	249	1515	1764	757	345	171	401	775	4957
77331	446	7	5564.0	725	1694	0.427981	1	12		237	342	0.692982	561	932	1493	248	153	172	258	863	1688
77332	291	3	3471.0	607	1292	0.469814	12	54	0.222222	269	320	0.840625	131	306	437	269	105	14	219	400	1495
2573	64	0	632.0	94	231	0.406926	2	8	0.25	25	37	0.675675	37	105	142	22	8	10	35	81	215
77333	1	0	16.0	1	3	0.333333	0	0	0.0	1	2	0.5	1	4	5	0	1	0	1	0	3
2253	45	0	550.0	69	149	0.463087	0	4	0.0	65	94	0.691489	28	66	94	33	7	4	28	45	203
201171	513	93	11523.0	2086	3898	0.535146	9	30	0.3	1360	1732	0.785219	994	1539	2533	355	216	203	603	1208	5541
202068	18	0	111.0	16	43	0.372093	9	28	0.321428	3	5	0.6	5	14	19	0	1	2	6	14	44
77334	437	5	7306.0	1024	2128	0.481203	0	3		420	805	0.521739	1041	1640	2681	236	124	70	473	692	2468
77335	218	79	3215.0	497	1126	0.441385	1	16	0.0625	159	420	0.378571	567	691	1258	322	138	39	261	546	1154
457	737	380	15348.0	1780	3785	0.470277	5	20	0.25	866	1164	0.743986	1188	2323	3511	424	332	1099	697	2037	4431
226	143	1	1396.0	121	266	0.454887	0	8	0.0	87	121	0.719008	80	130	210	50	55	46	89	207	329
2591	11	0	55.0	4	9	0.444444	0	0	0.0	3	5	0.6	5	6	11	2	0	3	2	14	11
1892	119	5	1739.0	220	529	0.415879	86	217	0.396313	121	133	0.909774	29	130	159	152	56	14	98	179	647
101247	2	0	10.0	1	4	0.25	0	0	0.0	0	0	0.0	0	2	2	0	0	0	0	1	2
1629641	14	0	118.0	11	24	0.458333	2	10	0.2	8	10	0.8	5	7	12	3	3	2	3	7	32
2061	133	8	1248.0	172	440	0.390909	11	38	0.289473	38	62	0.612903	54	145	199	39	30	12	35	106	393
600005	959	179	32103.0	7761	15092	0.514245	2	13		3724	4858	0.76657	1843	4853	9698	3007	777	1100	1112	3048	19248
77338	547		15267.0	2469	5674	0.435142				1844	2266	0.813768	150	256	1820	1566	121	18		1320	6782
1627879	18	3	174.0	20	47	0.425531	10	27	0.37037	9	9	1.0	1	9	10	28	4	1	19	19	59
77339	59		703.0	122	327	0.373088				58	72	0.805555			77	94				104	302
203499	256	41	4879.0	545	1290	0.42248	117	348	0.336206	192	247	0.777327	83	407	490	737	243	24	301	375	1399
77341	118		2132.0	359	902	0.398004				114	150	0.76	68	214	282	99	88	12		112	832
201186	16	4	303.0	32	71	0.450704	0	0	0.0	19	32	0.59375	26	27	53	3	13	22	15	35	83
77342	112		1244.0	187	468	0.399572				132	205	0.643902			427	62				257	506
968	74	0	525.0	102	216	0.472222	0	1	0.0	51	92	0.554347	43	100	143	33	8	26	83	102	255
77344	10		57.0	10	31	0.32258				4	4	1.0	6	4	10	3	3	1	4	10	24
77345	55			100	332	0.301204				38	55	0.690909				73				122	238
203530	208	18	2823.0	477	995	0.479396	49	172	0.284883	156	217	0.718894	239	550	789	180	55	34	165	286	1159
77346	86			194	529	0.366729				203	238	0.852941			59	63				163	591
77347	264		5433.0	821	2139	0.383824				514	727	0.707015			1634	391				889	2156
201151	188	8	2385.0	263	637	0.412872	27	115	0.234782	172	221	0.77828	33	162	195	309	83	4	145	193	725
1629724	2	0	4.0	0	1	0.0	0	1	0.0	0	2	0.0	0	0	0	0	0	0	0	0	0
202371	1	0	2.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	1	0
77348	3		19.0	5	8	0.625	0	0	0.0	2	4	0.5	2	2	4	1	1	0	1	6	12
1535	17	0	80.0	9	15	0.6	0	0	0.0	8	10	0.8	8	19	27	5	4	4	2	14	26
201951	551	345	16087.0	2496	5424	0.460176	473	1319	0.358605	1512	1964	0.769857	351	1155	1506	3316	636	52	1159	898	6977
1627774	155	37	2105.0	317	692	0.458092	95	306	0.310457	71	101	0.70297	78	220	298	86	58	47	80	182	800
77350	264		4429.0	765	1708	0.447892				296	396	0.747474	22	90	353	699	51	11	59	529	1826
1627747	192	71	4797.0	822	1918	0.428571	223	672	0.331845	342	488	0.700819	132	552	684	646	192	47	339	369	2209
1628388	133	2	1161.0	191	385	0.496103	31	87	0.356321	35	57	0.614035	92	175	267	39	21	26	28	97	448
77351	135		3375.0	456	1165	0.391416				202	283	0.71378	94	150	921	120	10	39		286	1114
77352	3		14.0	2	6	0.333333				0	0	0.0			1	1				3	4
77353	700	244	16248.0	2549	5666	0.449876	141	603	0.23383	1445	1733	0.833814	294	870	1164	3339	929	120	1324	1489	6684
77354	4	0	32.0	2	7	0.285714	0	0	0.0	2	2	1.0	2	2	4	3	2	0	1	7	6
287	449	60	5452.0	713	1403	0.508196	0	5	0.0	409	611	0.669394	362	1056	1418	211	84	140	386	1014	1835
1629665	3	0	22.0	3	7	0.428571	0	3	0.0	2	2	1.0	0	0	0	1	0	0	1	2	8
203495	28	0	277.0	38	113	0.336283	13	35	0.371428	20	26	0.76923	16	22	38	21	7	1	28	23	109
77356	96		1834.0	296	658	0.449848	0	0		181	238	0.760504	40	97	137	307	87	1	164	148	773
77357	742		19885.0	2256	5223	0.431935				1221	1988	0.614185	640	1168	7626	788	80	64		2203	5733
201584	797	512	21674.0	2934	6508	0.450829	862	2224	0.387589	961	1127	0.852706	357	1743	2100	1344	791	209	753	1312	7691
1627814	82	33	1757.0	262	626	0.41853	90	263	0.342205	122	144	0.847222	47	264	311	131	64	4	73	134	736
101135	829	505	24290.0	4587	8566	0.535489	1	29	0.034482	2057	2666	0.771567	2150	5170	7320	1825	625	329	1454	2170	11232
77358	73	0	415.0	61	148	0.412162	18	58	0.310344	28	40	0.7	17	25	42	32	17	5	20	64	168
77359	297		5158.0	740	1955	0.378516				749	1021	0.733594			1235	258				504	2229
77360	5		35.0	2	4	0.5				2	2	1.0	0	2	2	11	2	0		6	6
77361	182	43	2907.0	456	1012	0.450592	2	12	0.166666	200	268	0.746268	282	579	861	178	74	110	216	489	1114
77362	48	0	265.0	19	71	0.267605	3	15	0.2	25	28	0.892857	7	23	30	34	11	2	20	39	66
202723	36	12	534.0	52	136	0.382352	10	34	0.294117	26	37	0.702702	24	41	65	51	20	10	27	52	140
77363	2	0	10.0	1	2	0.5	0	0	0.0	0	4	0.0	0	1	1	2	0	0	0	3	2
77364	448	7	9586.0	1296	3117	0.415784	42	131		651	924	0.704545	397	822	1219	1688	869	122	783	1368	3285
77365	97		582.0	116	297	0.390572				50	73	0.684931	31	40	114	65	22	3		82	282
77366	121			293	877	0.334093				363	505	0.718811			118	225				311	949
77367	24			22	114	0.192982				7	13	0.538461				4				35	51
100	310	4	5253.0	762	1705	0.44692	260	603	0.431177	398	474	0.839662	128	353	481	402	149	41	194	509	2182
77369	66		635.0	85	239	0.355648				43	55	0.781818			53	120				72	213
1627215	11	3	202.0	45	103	0.436893	3	6	0.5	10	14	0.714285	4	25	29	35	11	2	14	19	103
203458	452	180	8945.0	1382	2804	0.492867	94	285	0.329824	766	1110	0.69009	917	1912	2829	387	188	446	561	1204	3624
702	565	321	15347.0	2444	5892	0.414799	936	2437	0.384078	921	1171	0.786507	347	1262	1609	1180	424	131	748	1212	6745
77371	426		11632.0	1574	4510	0.349002				1056	1418	0.74471			1217	1427				915	4204
77370	31	0	149.0	17	37	0.459459	0	1	0.0	10	20	0.5	13	21	34	2	4	10	9	31	44
202695	505	478	15627.0	3352	6819	0.491567	719	1882	0.38204	1867	2188	0.85329	628	2609	3237	1320	901	338	799	867	9290
203086	442	91	7081.0	952	1969	0.483494	322	822	0.391727	257	316	0.813291	318	1400	1718	391	82	127	303	956	2483
77372	321	13	4222.0	372	938	0.396588	196	495	0.395959	270	330	0.818181	86	310	396	930	169	20	295	421	1210
202727	10	0	45.0	5	14	0.357142	0	0	0.0	4	9	0.444444	6	3	9	5	2	2	2	4	14
77373	250	116	4959.0	679	1449	0.468599	5	22	0.227272	453	575	0.787826	148	325	473	1003	187	32	474	395	1816
77374	11	0	127.0	16	37	0.432432	0	1	0.0	6	9	0.666666	1	6	7	8	2	1	10	17	38
202720	377	80	5945.0	979	2023	0.483934	125	381	0.328083	312	407	0.766584	357	1069	1426	301	137	102	259	583	2395
77375	103		68.0	197	635	0.310236				69	109	0.633027			9	204				158	463
77376	752	599	23814.0	4244	9504	0.446548	162	523	0.309751	1783	2312	0.771193	1442	3081	4523	4696	1666	209	1471	1803	10433
77377	830	216	16962.0	2333	4524	0.515694	5	33	0.151515	1217	1800	0.676111	1772	2535	4307	752	534	593	829	2299	5888
77385	255		4303.0	564	1482	0.380566				353	496	0.711693			533	555				503	1481
736	3	0	4.0	2	3	0.666666	0	0	0.0	0	0	0.0	2	0	2	0	1	0	0	0	4
77379	95			318	1018	0.312377				163	213	0.765258				132				207	799
77380	64		886.0	141	352	0.400568				91	118	0.771186	17	30	91	96	18	2		107	373
77381	139			273	1082	0.25231				204	343	0.594752				132				421	750
729	25	0	239.0	35	74	0.472972	3	10	0.3	16	27	0.592592	19	16	35	7	9	5	15	29	89
1900	159	21	1848.0	232	584	0.39726	37	111	0.333333	66	93	0.709677	71	139	210	96	59	36	98	335	567
77383	99	0	672.0	89	215	0.413953	1	4	0.25	50	89	0.561797	56	62	118	29	25	7	45	67	229
1740	1049	842	33543.0	5644	12479	0.452279	1787	4625	0.386378	2504	3111	0.804885	1418	4015	5433	1765	1115	541	1577	2430	15579
77384	450	352	14676.0	3198	6550	0.488244	27	135	0.2	1479	1794	0.824414	577	1361	1938	1153	569	417	708	1268	7902
77386	267	63	4568.0	783	1877	0.417155	66	194	0.340206	310	467	0.663811	418	507	925	244	189	73	264	495	1942
77387	237	51	4240.0	733	1595	0.459561	19	78	0.243589	385	488	0.788934	177	328	505	325	179	45	254	417	1870
202732	177	24	1907.0	129	321	0.401869	43	122	0.352459	45	82	0.54878	47	205	252	122	108	31	86	201	346
77388	38		272.0	55	143	0.384615				16	25	0.64	14	12	26	25	8	9		31	126
203081	597	597	21687.0	4727	10833	0.436351	1698	4574	0.371228	3189	3588	0.888795	369	2131	2500	3859	581	186	1652	1197	14341
202391	480	221	12217.0	1885	4349	0.433432	449	1313	0.341964	1348	1666	0.809123	197	1141	1338	2042	519	175	1085	1060	5567
77389	10	0	67.0	5	7	0.714285	0	0	0.0	0	6	0.0	4	12	16	5	1	3	6	22	10
175	953	582	18964.0	2514	4907	0.512329	1	9	0.111111	1269	2126	0.596895	1844	4152	5996	914	351	1473	1450	3179	6298
1629642	38	5	476.0	54	123	0.439024	12	48	0.25	23	35	0.657142	27	67	94	18	9	13	14	58	143
988	203	19	2685.0	304	749	0.405874	34	97	0.350515	131	170	0.770588	74	208	282	415	121	31	223	297	773
2733	833	191	17188.0	2149	4419	0.486309	13	73	0.178082	920	1159	0.793787	491	1498	1989	2483	586	311	1034	1498	5231
77392	117			267	932	0.28648				198	286	0.692307			297	217				480	732
1024	28	2	141.0	23	49	0.469387	1	3	0.333333	11	18	0.611111	8	28	36	5	11	8	20	39	58
77394	560		14477.0	1766	4955	0.356407				1150	1533	0.750163			3609	810				2098	4682
77395	388	260	9406.0	2172	4144	0.524131	10	46	0.217391	776	1006	0.771371	488	704	1192	1138	365	133	820	833	5130
77396	372	17	5638.0	647	1521	0.425378	2	7		398	554	0.718411	422	692	1114	356	100	73	304	823	1694
77397	62		802.0	79	245	0.322448				74	122	0.606557			162	47				143	232
77398	20	0	110.0	9	32	0.28125	0	0	0.0	12	15	0.8	14	18	32	4	3	4	13	15	30
77399	2	0	14.0	2	2	1.0	0	0	0.0	0	0	0.0	0	3	3	0	0	0	2	5	4
1100	1	0	2.0	1	1	1.0	0	0	0.0	2	2	1.0	0	0	0	0	0	0	0	0	4
77401	148	26	2094.0	365	791	0.461441	6	23	0.260869	139	200	0.695	113	225	338	174	67	43	143	261	875
77402	209		3422.0	436	1324	0.329305				393	568	0.691901			817	216				491	1265
1629155	1	0	4.0	0	1	0.0	0	1	0.0	0	0	0.0	0	0	0	0	1	0	1	0	0
77403	257			1125	3609	0.31172				946	1234	0.766612			134	783				740	3196
38	656	116	10378.0	1542	3507	0.439692	392	1086	0.360957	378	516	0.732558	483	1386	1869	714	307	503	555	1300	3854
1609	98	27	1217.0	148	323	0.458204	2	3	0.666666	47	97	0.484536	130	189	319	48	27	42	85	220	345
3	1003	673	28518.0	3472	7440	0.466666	83	293	0.283276	2491	3272	0.761308	2168	3986	6154	1716	1199	366	1628	2957	9518
1381	893	611	22680.0	5108	10929	0.46738	101	314		1814	2104	0.862167	998	1494	2492	1738	912	180	1555	1868	12131
77406	71		436.0	108	233	0.463519				58	77	0.753246			57	54				58	274
1627848	18	0	234.0	61	109	0.559633	7	19	0.368421	19	35	0.542857	41	44	85	13	9	9	13	49	148
26	567	362	12004.0	1685	3647	0.462023	0	5	0.0	720	947	0.760295	872	1922	2794	836	278	549	942	1730	4090
1626172	216	35	2986.0	401	690	0.581159	6	28	0.214285	133	223	0.596412	344	459	803	201	101	129	106	401	941
201572	764	726	23420.0	4945	10003	0.494351	500	1478	0.338294	2505	3159	0.792972	1623	3286	4909	1165	441	1372	1377	2061	12895
1732	249	80	4146.0	550	1274	0.431711	48	147	0.32653	300	455	0.65934	212	392	604	252	161	62	254	451	1448
2221	113	26	2137.0	280	652	0.429447	45	130	0.346153	128	150	0.853333	31	163	194	428	84	5	221	278	733
201577	811	582	18286.0	3007	5673	0.530054	29	116	0.25	1148	1528	0.751308	1899	2268	4167	673	196	958	894	1591	7191
943	37	2	672.0	106	223	0.475336	3	14	0.214285	57	88	0.647727	24	47	71	101	28	1	57	42	272
77409	511		9431.0	1333	3868	0.344622				490	750	0.653333			2848	353				1497	3156
77410	67		638.0	63	214	0.294392				21	36	0.583333			123	43				74	147
77411	755		22208.0	4477	10829	0.413426				2621	3262	0.803494			2254	2803				2543	11575
77412	789		25120.0	5447	12688	0.429303				3001	3728	0.804989	552	1033	4653	1123	232	56		2130	13895
201567	701	618	22402.0	4216	9521	0.44281	1191	3211	0.370912	3165	3823	0.827883	1956	5874	7830	1649	479	318	1381	1480	12788
77413	227		3451.0	636	1444	0.440443				278	370	0.751351	85	182	905	172	44	33		578	1550
77414	704		19075.0	4784	10795	0.443168				2379	3141	0.757402			6663	1097				2289	11947
77415	193	40	3422.0	198	540	0.366666	4	30	0.133333	162	212	0.76415	81	254	335	749	191	9	191	282	562
77416	20		134.0	17	38	0.447368				11	18	0.611111			19	14				16	45
200768	895	659	28210.0	4206	9946	0.422883	1642	4489	0.365783	3058	3786	0.807712	725	3106	3831	5507	1204	257	2056	2423	13112
1628070	12	0	55.0	8	18	0.444444	4	8	0.5	9	11	0.818181	1	8	9	6	0	0	2	5	29
77417	2			1	3	0.333333				0	0	0.0				2				0	2
77418	829		32131.0	5709	11441	0.498994				2635	3365	0.78306	62	312	12942	2730	28	24		2389	14053
77419	928	266	25556.0	3905	8696	0.449057	244	806		1897	2446	0.775551	490	1661	2151	6454	1273	73	1803	1691	9951
203564	2	0	11.0	0	2	0.0	0	1	0.0	2	2	1.0	0	3	3	1	1	0	0	2	2
77420	855	244	24787.0	4870	10297	0.472953	4	36		2595	3399	0.763459	2119	5401	7520	1987	639	538	1810	2865	12339
101249	242	8	2927.0	454	1185	0.383122	163	474	0.343881	76	99	0.767676	57	180	237	362	88	2	128	195	1147
77421	87		597.0	69	188	0.367021				58	96	0.604166			166	35				101	196
1731	554	173	12569.0	1765	4039	0.436989	460	1175	0.391489	720	868	0.829493	132	811	943	1727	286	10	659	1057	4710
77422	31		367.0	31	95	0.326315				27	41	0.658536			25	35				45	89
77423	5			1	8	0.125				2	5	0.4				0				6	4
77424	82		1162.0	108	255	0.423529				56	69	0.811594	17	65	82	225	35	3		106	272
77425	300		2739.0	895	2444	0.366202				672	876	0.767123			391	654				793	2462
1627789	196	33	3049.0	370	942	0.392781	161	486	0.331275	205	252	0.813492	59	311	370	169	74	25	151	368	1106
1628399	26	0	96.0	9	18	0.5	4	10	0.4	1	3	0.333333	7	11	18	6	2	0	4	10	23
